,id,label,title,pubtime,linkurl,rumorType,editor,author,sourcename,mainSummary,body
718,718,4,湖北省慈善总会领取150套防护服自用,2020-02-17 17:43:38,http://www.piyao.org.cn/2020-02/17/c_1210478484.htm,0,芮静,,经济日报,,
806,806,4,非上海户籍不再列入新增确诊病例,2020-02-12 08:31:38,http://www.piyao.org.cn/2020-02/12/c_1210470797.htm,0,张智萍,,中国新闻网,,
575,575,4,交通运输部高风险地区客船载客率不超过50%,2020-03-05 17:52:02,http://www.piyao.org.cn/2020-03/05/c_1210502093.htm,1,闫丹丹,,中国新闻网,,
572,572,4,使用光催化设备能有效预防新型冠状病毒感染,2020-03-04 17:48:20,http://www.piyao.org.cn/2020-03/04/c_1210500678.htm,0,周文婧,,科普中国-科学辟谣,,
743,743,4,湖北产的大米上可能有病毒不能吃,2020-02-16 15:27:13,http://www.piyao.org.cn/2020-02/16/c_1210476870.htm,0,张智萍,,腾讯较真,,
525,525,4,多地延长供暖不另收费,2020-03-12 16:55:33,http://www.piyao.org.cn/2020-03/12/c_1210511847.htm,1,殷荧,,人民网微信公众号,,
643,643,4,北京积水潭医院将建方舱医院,2020-02-25 15:17:54,http://www.piyao.org.cn/2020-02/25/c_1210489518.htm,0,谢博隆,,北京积水潭医院、人民网,,
925,925,4,用75%的消毒酒精+风油精雾化可杀死体内病毒,2020-02-10 14:29:42,http://www.piyao.org.cn/2020-02/10/c_1210468208.htm,0,张智萍,,湖北日报、长江日报,,
36,36,4,深圳福田区发现自北京抵深确诊病例,2020-06-19 09:47:38,http://www.piyao.org.cn/2020-06/19/c_1210667847.htm,0,闫丹丹,,深圳卫健委官方微博,,
137,137,4,安徽六安第二人民医院确诊一例,2020-05-21 14:57:55,http://www.piyao.org.cn/2020-05/21/c_1210628209.htm,0,殷荧,,@六安发布,,
614,614,4,海关总署对所有出入境人员严格实施“三查 三排 一转运”,2020-03-01 18:29:25,http://www.piyao.org.cn/2020-03/01/c_1210496603.htm,1,谢博隆,,央视新闻客户端,,
567,567,4,国家邮政局对湖北急需医疗防疫物资优先运输投递,2020-03-06 16:47:07,http://www.piyao.org.cn/2020-03/06/c_1210503400.htm,1,周文婧,,人民网官方微博,,
332,332,4,广州市两名外籍人员带病逃脱,2020-04-11 21:39:17,http://www.piyao.org.cn/2020-04/11/c_1210554039.htm,0,谢博隆,,@广州公安,,
523,523,4,张家界市疫情期间违章可免分,2020-03-11 14:08:18,http://www.piyao.org.cn/2020-03/11/c_1210509515.htm,0,冯栋,,掌上张家界微信公众号,,
138,138,4,北京乘坐公共交通学校上课应戴口罩,2020-05-21 14:58:59,http://www.piyao.org.cn/2020-05/21/c_1210628216.htm,1,殷荧,,人民网,,
877,877,4,免洗洗手液能够取代流水冲洗,2020-02-11 22:56:33,http://www.piyao.org.cn/2020-02/11/c_1210468725.htm,2,张智萍,,人民网,,
815,815,4,私人邮寄口罩被海关征用,2020-02-12 08:41:39,http://www.piyao.org.cn/2020-02/12/c_1210470747.htm,0,张智萍,,上海海关,,
1113,1113,4,服用 VC 可以预防感染,,,0,,,,丁香医生团队辟谣：没有预防作用,摄入VC通常只是作为辅助治疗手段，并不具备预防和抵抗新型冠状病毒的作用，过度服用还会导致腹泻、皮疹等中毒现象。
12,12,4,长沙航班顺丰货机检查出新冠病毒,2020-06-22 15:25:07,http://www.piyao.org.cn/2020-06/22/c_1210672056.htm,0,冯栋,程春雨,@中国新闻网,,
79,79,4,国家卫健委发热门诊就诊患者必须进行核酸检测,2020-06-12 10:42:58,http://www.piyao.org.cn/2020-06/12/c_1210657825.htm,1,周文婧,,央视新闻客户端,,
198,198,4,狂风暴雪会加速病毒传播,2020-05-08 10:33:42,http://www.piyao.org.cn/2020-05/08/c_1210608650.htm,2,殷荧,,央视网,,
304,304,4,沭阳县食盐储备库存充足,2020-04-17 09:11:55,http://www.piyao.org.cn/2020-04/17/c_1210561104.htm,1,芮静,,沭阳发布,,
443,443,4,纳豆能预防新冠肺炎,2020-03-24 09:49:02,http://www.piyao.org.cn/2020-03/24/c_1210527563.htm,0,冯栋,阮光锋,科学辟谣,,
885,885,4,不戴口罩驾车被扣6分,2020-02-11 22:18:10,http://www.piyao.org.cn/2020-02/11/c_1210469963.htm,0,张智萍,,山东网警巡查执法官方微博,,
90,90,4,中国新冠肺炎治愈率达到943%,2020-06-08 10:52:38,http://www.piyao.org.cn/2020-06/08/c_1210651079.htm,1,张智萍,,新华网,,
969,969,4,牛蛙被列入禁食名单,,,0,,,,相关部门：未发布相关名单,国家市场监管总局、农业农村部、国家林草局三部委日前发布关于禁止野生动物交易的公告，要求全国疫情解除期间，禁止野生动物交易活动。近日，网传一份名单显示，牛蛙也被禁止经营销售。中新社记者向相关部门了解获悉，三部委尚未发布相关禁食名单，也没有见过这一名单。
1000,1000,4,钟南山：新冠肺炎治愈也有后遗症,,,0,,,,丁香医生团队查证：钟南山院士没有说过此话,经查证，钟南山院士并没有说过此话。相反，1月31日，钟南山院士在接受北京卫视《养生堂》采访时提到：到现在我没有发现有很明显的后遗症，治愈的可能以后会大量增加。
78,78,4,用漂白剂洗水果蔬菜可预防新冠病毒,2020-06-10 16:11:17,http://www.piyao.org.cn/2020-06/10/c_1210655131.htm,0,周文婧,,环球网,,
358,358,4,武汉返京人员施行全程闭环管理 核酸双检测,2020-04-08 17:32:05,http://www.piyao.org.cn/2020-04/08/c_1210549568.htm,1,殷荧,,央视新闻客户端,,
1110,1110,4,火神山项目污染水源,,,0,,,,武汉建工集团路桥分公司回应：多层保护，保证污水流入处理中心,1月28日，武汉建工集团路桥分公司项目经理周攀驳斥污水污染谣言：现场全部都会用砂垫层、土工布、HDPE防渗膜进行保护，上面还有一层土工布和30到80公分的混泥土，水会流入污水处理中心。
653,653,4,湖北为滞留在鄂外地人员提供救助服务,2020-02-25 16:23:35,http://www.piyao.org.cn/2020-02/25/c_1210489578.htm,1,谢博隆,,湖北省人民政府网站,,
1003,1003,4,新冠肺炎潜伏期最长 24 天,,,1,,,,丁香医生团队提醒：潜伏期长是个案，要重视，但无需恐慌。,由国家卫健委高级别专家组组长钟南山领衔的「中国2019年新型冠状病毒感染的临床特征」研究，在预印本网站medRxiv上发表。钟南山等人对1099例（截至1月29日）新冠肺炎确诊患者的临床特征进行了回顾性研究。研究发现，新冠肺炎的中位潜伏期为3.0天，最长可达24天。丁香医生在此提醒，潜伏期长是个案，要重视，但无需恐慌。
1120,1120,4,戴多层口罩才能防住病毒,,,0,,,,丁香医生团队辟谣：佩戴多层口罩可能造成呼吸不畅,不需要佩戴多层口罩。建议选择N95/KN95或普通外科口罩，并且一层就够，其他口罩防护效果不如这三种。佩戴多层口罩还可能造成呼吸不畅。
472,472,4,国家卫健委湖北以外地区全面有序恢复正常的疫苗接种,2020-03-18 16:28:24,http://www.piyao.org.cn/2020-03/18/c_1210519972.htm,1,杜畅,,新华网,,
804,804,4,多地援湖北医疗队物资被扣,2020-02-12 08:38:41,http://www.piyao.org.cn/2020-02/12/c_1210470778.htm,0,张智萍,,中国青年报微信公众号,,
991,991,4,康复者血液有可能治好新冠肺炎,,,1,,,,中国生物：治疗性新冠特免血浆制品已投入临床，患者重点指标向好，临床体征和症状好转,2月8日，以新型冠状病毒感染的肺炎诊疗方案（试行第五版）为指南，首期在江夏区第一人民医院开展了3名危重患者的新冠特免血浆治疗，目前连同后续医院治疗的危重病人超过了10人。临床反映，患者接受治疗12至24小时后，实验室检测主要炎症指标明显下降，淋巴细胞比例上升，血氧饱和度、病毒载量等重点指标全面向好，临床体征和症状明显好转。
1022,1022,4,鞋要与居室隔离不要放在家里,,,1,,,,丁香医生团队：确实需要注意，建议将外穿的鞋子放置于门外,建议将外穿的鞋子放置于门外。或用鞋盒、鞋套将鞋子「隔离」，放在玄关，减小室内被污染的风险。如果小区有人感染新型冠状病毒，如何保护自己和家人？有哪些值得注意的地方？去丁香医生公众号回复「小区」即可查看。
754,754,4,喷洒环保酵素可以杀毒抑菌,2020-02-14 17:05:06,http://www.piyao.org.cn/2020-02/14/c_1210474589.htm,0,张智萍,,科学辟谣平台,,
849,849,4,疫情一线消息李留树博士从武汉打来电话,2020-02-12 11:42:24,http://www.piyao.org.cn/2020-02/12/c_1210471329.htm,0,周文婧,,腾讯较真,,
1039,1039,4,含姜片可以预防新冠病毒,,,0,,,,丁香医生团队辟谣：目前尚无证据证明姜可以预防病毒，更没有证据证明可以预防新冠病毒,目前尚无证据证明姜可以预防病毒，更没有证据证明可以预防新冠病毒。目前的证据显示，新型冠状病毒经呼吸道飞沫传播是主要的传播途径，亦可通过接触传播，所以，即便姜片有用，含在嘴里也不能阻碍感染。
680,680,4,海淀医院出现院内多人感染,2020-02-20 21:27:23,http://www.piyao.org.cn/2020-02/20/c_1210483263.htm,0,冯栋,,北京日报微信公众号,,
1088,1088,4,用56℃的热水洗澡能对抗病毒,,,0,,,,丁香医生团队辟谣：不能对抗病毒，还会有生命危险。,杀死冠状病毒至少需要56℃，30分钟，可用于物体表面消毒等。人在56℃的水里洗半小时，可能会得热射病，有生命危险。人体的体温是相对恒定的，洗热水澡也无法提升体内温度，无法预防病毒。
165,165,4,5月17日吉林市关停所有个体诊所和门诊部,2020-05-17 13:51:27,http://www.piyao.org.cn/2020-05/17/c_1210622127.htm,1,杜畅,,长安街知事微信公众号,,
841,841,4,治愈后就不会感染,2020-02-12 08:31:17,http://www.piyao.org.cn/2020-02/12/c_1210470793.htm,2,张智萍,,国家卫健委,,
779,779,4,网传瑞安市疾控中心海外采购员被骗巨款,2020-02-13 17:40:55,http://www.piyao.org.cn/2020-02/13/c_1210473162.htm,0,张智萍,,温州辟谣平台,,
87,87,4,口服或者注射消毒液是无稽之谈,2020-06-09 15:13:53,http://www.piyao.org.cn/2020-06/09/c_1210653145.htm,1,周文婧,,中国青年报,,
726,726,4,海关“征用”邮寄入境防疫物资,2020-02-16 17:32:41,http://www.piyao.org.cn/2020-02/16/c_1210477060.htm,0,张智萍,,12360海关热线官方微博,,
608,608,4,山东青岛一公交车驾驶员一个口罩戴14天,2020-02-29 10:48:22,http://www.piyao.org.cn/2020-02/29/c_1210494772.htm,0,谢博隆,,大众网,,
490,490,4,北京上地创新大厦封锁多名员工发热隔离,2020-03-16 18:10:39,http://www.piyao.org.cn/2020-03/16/c_1210517060.htm,0,何舟,,千龙网,,
679,679,4,钟南山预测各地解除限制时间,2020-02-19 17:47:31,http://www.piyao.org.cn/2020-02/19/c_1210481574.htm,0,芮静,张智萍,中国互联网联合辟谣平台,,
613,613,4,长春会展中心大饭店为日韩来长集中隔离点,2020-02-28 16:44:04,http://www.piyao.org.cn/2020-02/28/c_1210494068.htm,0,谢博隆,,@长春发布,,
669,669,4,新冠病毒尚未发生明显变异,2020-02-25 11:08:04,http://www.piyao.org.cn/2020-02/25/c_1210489023.htm,1,殷荧,,央视网,,
524,524,4,输注恢复期血浆会感染乙肝梅毒或者其他病毒,2020-03-11 10:36:53,http://www.piyao.org.cn/2020-03/11/c_1210509137.htm,0,冯栋,,科学辟谣平台,,
373,373,4,4月7日起成都有序恢复“尾号限行”,2020-04-04 17:52:26,http://www.piyao.org.cn/2020-04/04/c_1210544579.htm,1,杜畅,,四川省人民政府官网,,
44,44,4,邢台南宫某超市员工去新发地批发购物现已被隔离有人核酸阳性,2020-06-18 10:41:32,http://www.piyao.org.cn/2020-06/18/c_1210666347.htm,0,殷荧,,南宫发布微信公众号,,
452,452,5,25日起非香港居民乘飞机抵港将不准入境,2020-03-24 16:24:53,http://www.piyao.org.cn/2020-03/24/c_1210528088.htm,1,冯栋,,人民网,,
1010,1010,5,电吹风对手和面部吹 30 秒能消毒,,,0,,,,丁香医生团队辟谣：30 秒太短，真吹半小时容易受伤,杀死新型冠状病毒至少需要56℃，30分钟，可用于物体表面消毒等。电吹风的温度即使能达到56℃甚至更高，对着手和面部持续吹30分钟，也容易造成烫伤等伤害。还是好好洗手，做好清洁吧。
306,306,5,陕西高速公路4月15日起恢复收费,2020-04-15 12:55:07,http://www.piyao.org.cn/2020-04/15/c_1210558953.htm,0,张智萍,,华商网,,
30,30,5,北京丰台一小区断粮,2020-06-19 14:54:46,http://www.piyao.org.cn/2020-06/19/c_1210668502.htm,0,周文婧,,新京报,,
1146,1146,5,武汉将断网,,,0,,,,湖北通信管理局和三大运营商辟谣,网传「武汉将断网，禁止医务人员分享相关信息」。就此，省通信管理局和三大运营商相关权威人士均明确回复，此传言纯属子虚乌有，完全是谣言。相反，目前省通管局和运营商正在进一步强化措施保障通信畅通。
1089,1089,5,买不到口罩可以自制,,,0,,,,丁香医生团队辟谣：不靠谱,网上自制口罩的教程，基本材料都是推荐棉纱、毛线、帆布等。这些材料空隙较大，无法有效过滤病毒。除了保暖，阻挡病菌作用十分有限。
1127,1127,5,吸烟就能预防病毒,,,0,,,,丁香医生团队辟谣：吸烟没有任何好处,吸烟不仅无法对病毒感染产生任何的预防作用，还会刺激呼吸道。烟草中的有害物质还会损伤肺功能、减低身体抵抗力，而增加受到感染的可能，呼出的二手烟雾也会危害到周边人的健康。另外，吸烟时无法戴口罩，手部会触碰口鼻，会增加病毒感染风险。
1124,1124,5,不吃野味就不会被感染,,,0,,,,丁香医生团队辟谣：目前新冠感染已超出人兽范围,目前新型冠状病毒感染已经超出人兽范围，可以人传人，以呼吸道传播为主。
227,227,5,中国隐瞒新冠肺炎疫情,2020-04-28 11:04:57,http://www.piyao.org.cn/2020-04/28/c_1210594087.htm,0,张智萍,,中国新闻网,,
422,422,5,宁波姜山镇一外来务工人员核酸检测阳性镇海区出现确诊病例,2020-03-27 14:54:06,http://www.piyao.org.cn/2020-03/27/c_1210533048.htm,0,芮静,,中国宁波网,,
692,692,5,微信钱包能领取口罩补贴,2020-02-20 14:30:07,http://www.piyao.org.cn/2020-02/20/c_1210482631.htm,0,冯栋,李梦迪,腾讯较真,,
394,394,5,冠状病毒病通过空气传播,2020-03-31 12:21:12,http://www.piyao.org.cn/2020-03/31/c_1210538065.htm,0,周文婧,,世界卫生组织官方微博,,
231,231,5,南通市老年康复医院收治新冠肺炎确诊病例,2020-04-27 16:15:28,http://www.piyao.org.cn/2020-04/27/c_1210592751.htm,0,杜畅,,@南通日报,,
513,513,5,进沪前14天内有过这8个国家旅行或居住史一律隔离14天,2020-03-13 17:53:59,http://www.piyao.org.cn/2020-03/13/c_1210513387.htm,1,殷荧,,@上海发布,,
169,169,5,武汉对全体市民进行核酸检测,2020-05-15 10:21:14,http://www.piyao.org.cn/2020-05/15/c_1210619455.htm,1,闫丹丹,,中国新闻网,,
390,390,5,黑龙江黑河“100多人带着病毒回来了”,2020-03-31 16:45:44,http://www.piyao.org.cn/2020-03/31/c_1210538564.htm,0,周文婧,,东北网,,
362,362,5,浙江诸暨发现5例新冠肺炎确诊病例,2020-04-05 16:07:46,http://www.piyao.org.cn/2020-04/05/c_1210545289.htm,0,周文婧,,中国新闻网,,
776,776,5,重庆部分区县加油站限量供应,2020-02-13 21:15:20,http://www.piyao.org.cn/2020-02/13/c_1210473508.htm,0,张智萍,,人民网,,
627,627,5,江西九江长江一桥解除封闭,2020-02-27 17:00:35,http://www.piyao.org.cn/2020-02/27/c_1210492372.htm,0,殷荧,,浔阳公安微信公众号,,
857,857,5,吸烟能够预防新型冠状病毒感染,2020-02-12 00:52:12,http://www.piyao.org.cn/2020-02/12/c_1210470729.htm,0,张智萍,,中国互联网联合辟谣平台,,
971,971,5,新冠肺炎病人的肺部损伤不可逆,,,0,,,,中国工程院副院长王辰：我们有限的观察提示，肺功能能够相当的成长或完全的恢复,有网友发出所谓「新冠病毒对肺部影响的CT图像」，并称「所有被啃噬、机化的肺组织都不会再恢复了，愈后会形成无任何肺功能的瘢痕组织」。实际上此说法不实，中国工程院副院长，呼吸与危重症医学专家王辰表示：「我们有限的观察提示，肺功能能够相当的成长或完全的恢复。」也就是说，受损的肺是完全有机会修复的，大家不要被谣言骗了。
713,713,5,特定条件下存在气溶胶传播可能,2020-02-19 16:27:24,http://www.piyao.org.cn/2020-02/19/c_1210481463.htm,1,芮静,,国家卫健委医政医管局网站,,
379,379,5,疫情影响重庆粮油供应,2020-04-01 18:56:41,http://www.piyao.org.cn/2020-04/01/c_1210540159.htm,0,张智萍,,华龙网,,
933,933,5,湘雅医院搭帐篷腾3000床位接收武汉来长沙病人,2020-02-12 08:41:23,http://www.piyao.org.cn/2020-02/12/c_1210470745.htm,0,张智萍,,湖南新闻网,,
1017,1017,5,下雪可以杀死病毒,,,2,,,,丁香医生团队：结论存疑，天气与病毒的关系较为复杂，针对新冠病毒尚无定论,天气变化会改变气温、湿度等自然条件，这些条件变化，确实会影响病毒的状态。但根据过往的研究，有些病毒病毒能耐高温，有些病毒反而喜欢寒冷。目前我们面临一种缺乏了解的新型冠状病毒，低温能否杀灭尚无定论，请勿轻信传言，不要因为下雪就放松警惕、频繁外出。
974,974,5,温州确诊病例有 40% 是变异病毒,,,0,,,,广州疾控中心辟谣：新型冠状病毒未发生明显的变异,近日，「温州490例里有40%是全新变异的病毒，疾控中心现在要排查3万多人从温州回广东的这批人」这一谣言在广州地区用户微信群转发。广州疾控中心表示，我国最新研究表明：新型冠状病毒未发生明显的变异。对新型冠状病毒的密切监测也表明，不论是环境中分离的病毒，还是前期在人体中分离的病毒，再到近日分离的病毒，均未发现明显的变异。
131,131,5,大连紧急排查吉林来普王某,2020-05-22 15:29:24,http://www.piyao.org.cn/2020-05/22/c_1210629511.htm,0,冯栋,,普兰店发布微信公号,,
300,300,5,冷水江欧某某为新冠肺炎确诊患者,2020-04-17 09:11:55,http://www.piyao.org.cn/2020-04/17/c_1210561085.htm,0,芮静,,@红网,,
635,635,5,深圳没派医生护士支援前线,2020-02-26 22:26:11,http://www.piyao.org.cn/2020-02/26/c_1210491469.htm,0,殷荧,,深圳特区报,,
351,351,5,湖北发布最新疫情风险等级评估 武汉13个城区中12个为低风险,2020-04-09 15:02:14,http://www.piyao.org.cn/2020-04/09/c_1210550834.htm,1,闫丹丹,,新华社,,
142,142,5,跑沈阳线路的大连列车员确诊接触600人,2020-05-20 13:19:06,http://www.piyao.org.cn/2020-05/20/c_1210626203.htm,0,冯栋,,@大连发布,,
410,410,5,天门市南火车站又出现一例新冠肺炎确诊病例,2020-03-29 19:38:02,http://www.piyao.org.cn/2020-03/29/c_1210535873.htm,0,谢博隆,,平安天门微信公众号,,
698,698,5,病毒在头发上滞留的可能性非常低,2020-02-20 21:28:02,http://www.piyao.org.cn/2020-02/20/c_1210483280.htm,1,芮静,,新闻联播微信公众号,,
323,323,5,张文宏说武汉已经群体免疫,2020-04-13 15:32:01,http://www.piyao.org.cn/2020-04/13/c_1210556099.htm,0,张智萍,,中国新闻网,,
521,521,5,惠州大量病死鸡流入湖北市场,2020-03-11 14:08:18,http://www.piyao.org.cn/2020-03/11/c_1210509518.htm,0,冯栋,刘建威,惠州日报,,
8,8,5,中国人更易感染新冠病毒,2020-06-23 11:39:35,http://www.piyao.org.cn/2020-06/23/c_1210673313.htm,0,张智萍,,央视新闻客户端,,
547,547,5,已经确诊新冠肺炎的产妇目前不建议母乳喂养,2020-03-09 16:11:04,http://www.piyao.org.cn/2020-03/09/c_1210507185.htm,1,殷荧,,国家卫生健康委员会网站,,
176,176,5,舒兰疫情已到铁东了,2020-05-12 15:51:35,http://www.piyao.org.cn/2020-05/12/c_1210615468.htm,0,张智萍,,吉林龙潭发布,,
25,25,5,用酒精涂抹鼻腔可预防新冠肺炎的发病,2020-06-20 15:36:40,http://www.piyao.org.cn/2020-06/20/c_1210669791.htm,0,何舟,吴慧莉,科学辟谣平台,,
902,902,5,快递从2月7日起停止派送,2020-02-11 22:31:07,http://www.piyao.org.cn/2020-02/11/c_1210468800.htm,0,张智萍,,湖北日报,,
721,721,5,清肺排毒汤对新冠肺炎具有良好疗效,2020-02-18 17:11:49,http://www.piyao.org.cn/2020-02/18/c_1210479974.htm,1,芮静,,中新网微信公众号,,
587,587,5,韩国意大利伊朗日本从这些国家来京都需隔离观察,2020-03-04 16:41:03,http://www.piyao.org.cn/2020-03/04/c_1210500609.htm,1,周文婧,,北京日报客户端,,
38,38,5,河南漯河出现一例新冠肺炎患者,2020-06-19 09:47:38,http://www.piyao.org.cn/2020-06/19/c_1210667863.htm,0,闫丹丹,,央视新闻客户端,,
1008,1008,5,空气里有气溶胶绝不能开窗通风,,,0,,,,丁香医生团队辟谣：要分情况，对于一般小区的居民，能开窗通风,要减少悬浮的气溶胶的影响，适当的通风措施是必要的。但需要注意，气溶胶是有可能随空气流动的，由于气流方向不当，可导致污染气溶胶流向干净的区域。如果有居家隔离者，必须单间隔离，或处在全屋出风的位置，公共区域或其它房间自然通风时必须关闭患者所在屋子门窗。同时注意不要用风扇等高流速设备通风，以免引起湍流，让本已沉降的微粒重新悬浮。
120,120,5,中国利用疫情在南海扩大存在,2020-05-25 10:16:51,http://www.piyao.org.cn/2020-05/25/c_1210632589.htm,0,张智萍,,中国新闻网,,
489,489,5,回国治新冠肺炎不免费想投诉,2020-03-17 10:58:31,http://www.piyao.org.cn/2020-03/17/c_1210517916.htm,0,何舟,温璐,人民网-社会频道,,
795,795,5,武汉火神山医院月薪3万元招保洁员,2020-02-13 12:33:10,http://www.piyao.org.cn/2020-02/13/c_1210472713.htm,0,张智萍,,新京报,,
470,470,5,石家庄长安区又确诊了一例,2020-03-19 10:33:19,http://www.piyao.org.cn/2020-03/19/c_1210520874.htm,0,杜畅,,@石家庄市互联网举报中心,,
845,845,5,机场过安检摘口罩会被感染,2020-02-12 08:30:57,http://www.piyao.org.cn/2020-02/12/c_1210470790.htm,2,张智萍,,国务院联防联控机制新闻发布会,,
156,156,5,中国拒绝世卫组织参观武汉实验室,2020-05-15 15:28:10,http://www.piyao.org.cn/2020-05/15/c_1210619922.htm,0,闫丹丹,,中国新闻网,,
85,85,5,中国媒体发布抗疫不实信息,2020-06-07 15:10:36,http://www.piyao.org.cn/2020-06/07/c_1210650027.htm,0,张智萍,吴佳潼,中国网,,
1047,1047,5,晒太阳可以杀灭新型冠状病毒,,,0,,,,丁香医生团队辟谣：太阳的照射温度达不到 56℃，且日照紫外线也达不到紫外线消毒灯的强度,太阳的照射温度达不到56℃，且日照紫外线也达不到紫外线消毒灯的强度，不论从哪一个角度都不能达到杀灭病毒的要求。若要外出晒太阳，仍需戴好口罩，做好必要防护。
33,33,5,四川甘孜石渠确诊1例新冠肺炎,2020-06-19 14:54:46,http://www.piyao.org.cn/2020-06/19/c_1210668514.htm,0,周文婧,,石渠县委宣传部微信公众号,,
431,431,5,网传广东确定学生返校时间,2020-03-26 09:07:42,http://www.piyao.org.cn/2020-03/26/c_1210530619.htm,0,冯栋,,广东省教育厅官网,,
195,195,5,淮安一学校有学生确诊新冠肺炎全班都被隔离,2020-05-07 17:14:54,http://www.piyao.org.cn/2020-05/07/c_1210601448.htm,0,周文婧,,淮安市违法和不良信息举报中心,,
1054,1054,5,喷嚏一打几米远病毒可悬浮24H,,,2,,,,丁香医生团队：交流要保持距离；尚未证实新冠病毒可以通过空气传播。,一般情况下，飞沫传播只有与传染源近距离接触时才可能实现。飞沫传播在1～2米之间，距离传染源1米以外相对安全，2米开外就很安全了。打喷嚏、咳嗽要比讲话时飞沫喷出的距离远许多，新型冠状病毒主要经飞沫传播。但是这并不意味着会导致空气中到处都是新型冠状病毒，也尚未证实其可以通过空气传播。即使与人接触时保持距离，也请带好口罩做好防护。
1061,1061,5,别吃草鱼某地有121个鱼塘感染,,,0,,,,丁香医生团队查证：均为编造,青海、南宁、丽江等各城市版本的均为编造。另外，此次新型冠状病毒来源是非法销售的野生动物，目前未明确中间宿主。但正规渠道售卖的各类肉制品仍可彻底煮熟后食用。
414,414,5,上海市杨浦区一小区境外输入病例被带走,2020-03-29 13:52:41,http://www.piyao.org.cn/2020-03/29/c_1210535399.htm,0,谢博隆,,@上海杨浦,,
294,294,5,哈尔滨封城封路,2020-04-16 15:44:36,http://www.piyao.org.cn/2020-04/16/c_1210560514.htm,0,芮静,,黑龙江日报客户端,,
1080,1080,5,治疗主要靠激素大概率会成为废人,,,0,,,,李兰娟院士辟谣：现在发生的大量的病人根本就不用激素,非典时期，激素治疗使部分患者留下股骨头坏死的后遗症，这是药物的一种副作用。现在发生的大量的病人根本就不用激素，所以不会引起股骨头坏死。
1,1,5,蚊蝇可以传播新冠病毒,2020-06-28 10:49:51,http://www.piyao.org.cn/2020-06/28/c_1210679586.htm,0,张智萍,,中国新闻网,,
629,629,5,浙江省经信厅平台为企业售口罩,2020-02-27 11:54:54,http://www.piyao.org.cn/2020-02/27/c_1210492018.htm,0,谢博隆,,温州新闻网,,
527,527,5,“救命”血浆任何人都可以献,2020-03-11 10:36:53,http://www.piyao.org.cn/2020-03/11/c_1210509148.htm,2,冯栋,,科学辟谣平台,,
265,265,5,几内亚政府抓扣在几中国公民,2020-04-21 10:09:27,http://www.piyao.org.cn/2020-04/21/c_1210579767.htm,0,冯栋,,中国驻几内亚使馆网站,,
60,60,5,发往北京的快递停运,2020-06-16 14:58:30,http://www.piyao.org.cn/2020-06/16/c_1210663549.htm,0,殷荧,,中国邮政快递报社,,
675,675,5,浙江首批实验小鼠已产生新冠病毒抗体,2020-02-23 19:38:26,http://www.piyao.org.cn/2020-02/23/c_1210486873.htm,1,谢博隆,,央广网,,
330,330,5,网传河北一医院收治一湖北籍新冠肺炎患者,2020-04-12 14:42:00,http://www.piyao.org.cn/2020-04/12/c_1210554823.htm,0,董晓,,河北新闻网微信公众号,,
770,770,5,疫情期间家畜家禽海鲜都不能吃了,2020-02-14 12:21:22,http://www.piyao.org.cn/2020-02/14/c_1210474125.htm,0,周文婧,,人民网科普微信公众号,,
601,601,5,交通运输部全面暂停离汉离鄂和进出京跨城的网约车顺风车业务,2020-03-02 16:42:29,http://www.piyao.org.cn/2020-03/02/c_1210497946.htm,1,周文婧,,交通运输部网站,,
348,348,5,新冠肺炎患者治愈出院后 应继续隔离医学观察14天,2020-04-09 16:31:12,http://www.piyao.org.cn/2020-04/09/c_1210550991.htm,1,闫丹丹,,新华社,,
1153,1153,5,北京一确诊患者逃跑,,,0,,,,北京协和医院辟谣：该患者并未失联,北京协和医院经过多方调查核实，该患者并未失联。因新型冠状病毒感染病例的确诊或疑似病例的排除，需要经过多次复核复验。该病例后经北京市CDC复核检验为阴性。
453,453,5,“无症状感染者”系“确诊病例”,2020-03-24 09:49:02,http://www.piyao.org.cn/2020-03/24/c_1210526872.htm,2,冯栋,崔东 刘阳 王欲然 陈远丁,人民网,,
136,136,5,四川广元发现一例确诊病例,2020-05-21 14:55:37,http://www.piyao.org.cn/2020-05/21/c_1210628207.htm,0,殷荧,,四川在线,,
53,53,5,15日起持有效签证和居留许可的外国人无法入境谣言,2020-06-17 10:01:04,http://www.piyao.org.cn/2020-06/17/c_1210664536.htm,0,闫丹丹,,外交部网站,,
693,693,5,鸵鸟蛋抗体口罩能杀死新型冠状病毒,2020-02-20 17:04:14,http://www.piyao.org.cn/2020-02/20/c_1210482959.htm,0,冯栋,张昊,科学辟谣平台,,
1042,1042,5,N95 口罩消毒可继续用,,,2,,,,丁香医生团队：吹风机吹或者喷洒酒精，都可能破坏口罩的保护作用,美国疾控中心指出N95口罩在特殊情况下（比如口罩供应不足等），可在严格规范下「延长使用期限」以及「有限重复使用」。前者指一次佩戴不取下来，去接触不同的病人；后者指在满足一定条件下，可重复使用一定次数。若厂家说明了可重复使用次数，那以厂家说的为准；若没说明，那「不超过5次」。吹风机吹或者喷洒酒精，都可能会破坏口罩的保护作用。
